0.000000000000000000e+00 9.209297333257672191e-01 1.632037196617685648e+00 7.331255398007064938e-01 8.989116568169792654e-01
1.000000000000000000e+04 1.979958777767595098e-03 1.185097240545782753e-06 9.084699854489153189e-07 2.766272550968675395e-07
2.000000000000000000e+04 1.333162306849270317e-03 1.341158461427813633e-06 4.438868949306531471e-07 8.972715664971604330e-07
3.000000000000000000e+04 1.287136775481423790e-03 1.419468733087224807e-06 3.409576321587577343e-07 1.078511100928467073e-06
4.000000000000000000e+04 1.561090184470577923e-03 1.557022104125827814e-06 2.814441094441317075e-07 1.275577994681696054e-06
5.000000000000000000e+04 1.585083383048893754e-03 7.921337526301883221e-07 1.837056292637445348e-07 6.084281233664438402e-07
6.000000000000000000e+04 1.413911248841065275e-03 1.551061369367951334e-06 2.050134107362440446e-07 1.346047958631707236e-06
7.000000000000000000e+04 1.478781074603235024e-03 6.325023021171431397e-07 1.107187029498058549e-07 5.217835991673373245e-07
8.000000000000000000e+04 1.604397233584507884e-03 7.297913946687952980e-07 1.097176340700405979e-07 6.200737605987546737e-07
9.000000000000000000e+04 1.436790588954152880e-03 4.735364222492321736e-07 9.538694427528692657e-08 3.781494779739452603e-07
1.000000000000000000e+05 5.649294784732081416e-04 8.553311192862372146e-07 1.287478527271922658e-07 7.265832665590449487e-07
1.100000000000000000e+05 1.375040869353108932e-03 5.329296022766030894e-07 8.854005054642069631e-08 4.443895517301824063e-07
1.200000000000000000e+05 1.028107695986541946e-03 8.602861432847292459e-07 8.861856830816129546e-08 7.716675749765679636e-07
1.300000000000000000e+05 1.260945927710123426e-03 1.050964753114956577e-07 4.446647581331342438e-08 6.062999949818223334e-08
1.400000000000000000e+05 1.333803616429402473e-03 1.040774968907217408e-07 4.442019077547427813e-08 5.965730611524746265e-08
1.500000000000000000e+05 1.492192120486297412e-03 3.806538049648975211e-07 6.227633874842253932e-08 3.183774662164749818e-07
1.600000000000000000e+05 1.136075347016859537e-03 5.307876024791958537e-07 5.519522647659811417e-08 4.755923760025977727e-07
1.700000000000000000e+05 9.160052816493453485e-04 4.689096643018827345e-07 7.196745102064127309e-08 3.969422132812414482e-07
1.800000000000000000e+05 1.037146423542916959e-03 8.019681640727021458e-07 1.213030260612338905e-07 6.806651380114682553e-07
1.900000000000000000e+05 1.155127553611957425e-03 1.823102317180502510e-07 5.282042596534582672e-08 1.294898057527044309e-07
2.000000000000000000e+05 8.793432587166653738e-04 5.815217476998318225e-07 7.247831255052406369e-08 5.090434351493077985e-07
