0.000000000000000000e+00 9.209297333257672191e-01 1.632037196617685648e+00 7.331255398007064938e-01 8.989116568169792654e-01
1.000000000000000000e+04 1.979958777767595098e-03 1.185097240545782753e-06 9.084699854489153189e-07 2.766272550968675395e-07
2.000000000000000000e+04 1.333162306849270317e-03 1.341158461427813633e-06 4.438868949306531471e-07 8.972715664971604330e-07
3.000000000000000000e+04 1.287136775481423790e-03 1.419468733087224807e-06 3.409576321587577343e-07 1.078511100928467073e-06
4.000000000000000000e+04 1.561090184470577923e-03 1.557022104125827814e-06 2.814441094441317075e-07 1.275577994681696054e-06
5.000000000000000000e+04 1.585083383048893754e-03 7.921337526301883221e-07 1.837056292637445348e-07 6.084281233664438402e-07
6.000000000000000000e+04 1.413911248841065275e-03 1.551061369367951334e-06 2.050134107362440446e-07 1.346047958631707236e-06
7.000000000000000000e+04 1.478781074603235024e-03 6.325023021171431397e-07 1.107187029498058549e-07 5.217835991673373245e-07
8.000000000000000000e+04 1.604397233584507884e-03 7.297913946687952980e-07 1.097176340700405979e-07 6.200737605987546737e-07
9.000000000000000000e+04 1.436790588954152880e-03 4.735364222492321736e-07 9.538694427528692657e-08 3.781494779739452603e-07
1.000000000000000000e+05 5.649294784732081416e-04 8.553311192862372146e-07 1.287478527271922658e-07 7.265832665590449487e-07
1.100000000000000000e+05 1.375040869353108932e-03 5.329296022766030894e-07 8.854005054642069631e-08 4.443895517301824063e-07
1.200000000000000000e+05 1.028107695986541946e-03 8.602861432847292459e-07 8.861856830816129546e-08 7.716675749765679636e-07
1.300000000000000000e+05 1.260945927710123426e-03 1.050964753114956577e-07 4.446647581331342438e-08 6.062999949818223334e-08
1.400000000000000000e+05 1.333803616429402473e-03 1.040774968907217408e-07 4.442019077547427813e-08 5.965730611524746265e-08
1.500000000000000000e+05 1.492192120486297412e-03 3.806538049648975211e-07 6.227633874842253932e-08 3.183774662164749818e-07
1.600000000000000000e+05 1.136075347016859537e-03 5.307876024791958537e-07 5.519522647659811417e-08 4.755923760025977727e-07
1.700000000000000000e+05 9.160052816493453485e-04 4.689096643018827345e-07 7.196745102064127309e-08 3.969422132812414482e-07
1.800000000000000000e+05 1.037146423542916959e-03 8.019681640727021458e-07 1.213030260612338905e-07 6.806651380114682553e-07
1.900000000000000000e+05 1.155127553611957425e-03 1.823102317180502510e-07 5.282042596534582672e-08 1.294898057527044309e-07
2.000000000000000000e+05 8.793432587166653738e-04 5.815217476998318225e-07 7.247831255052406369e-08 5.090434351493077985e-07
2.100000000000000000e+05 1.088771613788495169e-03 4.824085454622510844e-07 9.501509759379583983e-08 3.873934478684552975e-07
2.200000000000000000e+05 1.065303141217280140e-03 4.796023638611213571e-07 1.131467695380785233e-07 3.664555943230428206e-07
2.300000000000000000e+05 9.148007236018199659e-04 5.086756124394613828e-07 8.802648270741537995e-08 4.206491297320460161e-07
2.400000000000000000e+05 9.971197665866863603e-04 3.261107248034745748e-07 4.946043299927111813e-08 2.766502918042034434e-07
2.500000000000000000e+05 1.164519419141089385e-03 2.951454073582809152e-07 6.896988910234103122e-08 2.261755182559398708e-07
2.600000000000000000e+05 9.890509624326108192e-04 2.975914970265985657e-07 4.910064871729042690e-08 2.484908483093081388e-07
2.700000000000000000e+05 1.184202282649597171e-03 4.585698648424669028e-07 1.155400028032689071e-07 3.430298620391979824e-07
2.800000000000000000e+05 9.053790646647270164e-04 3.210937776853381840e-07 5.515355955696226652e-08 2.659402181283758977e-07
2.900000000000000000e+05 9.536401566280217068e-04 2.906278112613748886e-07 1.032617744293342293e-07 1.873660368320406328e-07
3.000000000000000000e+05 9.877546584363421003e-04 3.966887954444682673e-07 5.378115124990650513e-08 3.429076441945617423e-07
3.100000000000000000e+05 8.608315559076189271e-04 5.699191604127546893e-07 1.069768519751139716e-07 4.629423084376406912e-07
3.200000000000000000e+05 6.997811530722075927e-04 2.846418052163211729e-07 7.839063230993407244e-08 2.062511729063871137e-07
3.300000000000000000e+05 9.084191916708203194e-04 2.244995888112531039e-07 7.473619976773543887e-08 1.497633890435176650e-07
3.400000000000000000e+05 7.551078898974746987e-04 3.582449263152921715e-07 7.919758443444140392e-08 2.790473418808507808e-07
3.500000000000000000e+05 6.908868832070828121e-04 2.578759016787817478e-07 1.108936708100285735e-07 1.469822308687531478e-07
3.600000000000000000e+05 8.809492431286340989e-04 6.130412535830934390e-08 2.909194076741578836e-08 3.221218459089354892e-08
3.700000000000000000e+05 1.226310412643315771e-03 2.321303849957420663e-07 4.058196787272806073e-08 1.915484171230140056e-07
3.800000000000000000e+05 9.916261351920819308e-04 3.706913649478052154e-07 8.404015546522776068e-08 2.866512094825774680e-07
3.900000000000000000e+05 7.559290308364730428e-04 3.551105396938476786e-07 1.080478029211257370e-07 2.470627367727219150e-07
4.000000000000000000e+05 7.247352511328091071e-04 4.029331442780042520e-07 1.171141182741271556e-07 2.858190260038770964e-07
